iter	Logloss
1514	0.2401575977
1515	0.2401394336
1516	0.2401148462
1517	0.2400958081
1518	0.240067085
1519	0.2400393213
1520	0.2400282153
1521	0.2400136572
1522	0.2399841675
1523	0.2399346484
1524	0.2398775391
1525	0.2398680298
1526	0.2398362158
1527	0.2398245068
1528	0.2397994971
1529	0.2397857275
1530	0.2397735767
1531	0.2397505518
1532	0.2397289917
1533	0.2397035376
1534	0.2396745874
1535	0.2396344019
1536	0.239608418
1537	0.2395823804
1538	0.2395488354
1539	0.2395294189
1540	0.2394780811
1541	0.2394626855
1542	0.2394278149
1543	0.2394081885
1544	0.2393791309
1545	0.239353584
1546	0.2393291626
1547	0.2393089819
1548	0.2392647583
1549	0.2392315796
1550	0.2392042065
1551	0.2391768701
1552	0.2391491602
1553	0.2391310742
1554	0.2391098267
1555	0.2390923535
1556	0.2390558374
1557	0.2390248706
1558	0.238999729
1559	0.2389784595
1560	0.2389649927
1561	0.2389458472
1562	0.2389104272
1563	0.2388795703
1564	0.2388559888
1565	0.2388329102
1566	0.2388200854
1567	0.2387870044
1568	0.2387695239
1569	0.2387354272
1570	0.2386981909
1571	0.2386745166
1572	0.2386478442
1573	0.2386315088
1574	0.2385982178
1575	0.2385664624
1576	0.2385398438
1577	0.2385047388
1578	0.238483374
1579	0.2384454956
1580	0.2384309595
1581	0.2383813232
1582	0.2383468994
1583	0.2383327686
1584	0.238306001
1585	0.2382893188
1586	0.2382766357
1587	0.2382627881
1588	0.2382444238
1589	0.2382100781
1590	0.238181377
1591	0.2381532764
1592	0.2381373535
1593	0.2380988379
1594	0.2380603662
1595	0.2380325464
1596	0.2379906763
1597	0.2379303979
1598	0.2378906543
1599	0.2378559888
1600	0.2378279663
1601	0.2377932227
1602	0.2377726074
1603	0.2377323486
1604	0.2376977002
1605	0.2376492798
1606	0.2376325488
1607	0.2376093774
1608	0.237553064
1609	0.2375310474
1610	0.2375115576
1611	0.2374803296
1612	0.2374424878
1613	0.2374266089
1614	0.2373856982
1615	0.2373705713
1616	0.2373547314
1617	0.2373317456
1618	0.2372940088
1619	0.2372487842
1620	0.2372368774
1621	0.2372190063
1622	0.2371862988
1623	0.2371572119
1624	0.2371341797
1625	0.2371042334
1626	0.2370797314
1627	0.2370678296
1628	0.2370422168
1629	0.2370092334
1630	0.236992688
1631	0.2369672656
1632	0.2369350537
1633	0.2369238965
1634	0.2368815894
1635	0.2368474048
1636	0.2368325977
1637	0.2367979492
1638	0.2367741504
1639	0.2367420898
1640	0.2367253467
1641	0.2367063354
1642	0.2366654834
1643	0.2366207446
1644	0.2365981543
1645	0.2365754248
1646	0.2365627002
1647	0.2365447485
1648	0.236500332
1649	0.2364685425
1650	0.2364358325
1651	0.236407478
1652	0.2363782568
1653	0.2363379663
1654	0.2363108569
1655	0.2362842163
1656	0.2362659082
1657	0.2362401733
1658	0.2362044019
1659	0.2361910449
1660	0.2361758252
1661	0.2361417847
1662	0.2361054272
1663	0.2360900684
1664	0.2360645654
1665	0.2360430273
1666	0.2360203906
1667	0.2359966577
1668	0.2359588159
1669	0.2359261963
1670	0.2358923584
1671	0.2358733569
1672	0.2358537842
1673	0.2358444238
1674	0.2358122021
1675	0.2357862988
1676	0.2357518311
1677	0.2357359985
1678	0.2357212769
1679	0.235689248
1680	0.2356674487
1681	0.2356358789
1682	0.2356110229
1683	0.2355860791
1684	0.2355738672
1685	0.2355375732
1686	0.2355145264
1687	0.2355017871
1688	0.2354697388
1689	0.2354458398
1690	0.2354171558
1691	0.2354080615
1692	0.2353806519
1693	0.2353417871
1694	0.2353019019
1695	0.2352751245
1696	0.2352454614
1697	0.2352174609
1698	0.2351837134
1699	0.2351619946
1700	0.2351369141
1701	0.235118728
1702	0.2351001953
1703	0.235068606
1704	0.2350539648
1705	0.2350146606
1706	0.2349840088
1707	0.2349474951
1708	0.2349287451
1709	0.2348925488
1710	0.2348627905
1711	0.2348415186
1712	0.2348138965
1713	0.2347850488
1714	0.2347546655
1715	0.2347364624
1716	0.2346991089
1717	0.2346660937
1718	0.2346537598
1719	0.234627417
1720	0.2346055811
1721	0.2345949878
1722	0.2345686206
1723	0.2345471729
1724	0.2345349072
1725	0.2345153931
1726	0.2344915942
1727	0.2344805981
1728	0.2344513403
1729	0.2344137891
1730	0.2343849194
1731	0.234364209
1732	0.2343280005
1733	0.2342830762
1734	0.2342470996
1735	0.2342242505
1736	0.2341942187
1737	0.2341545117
1738	0.2341380151
1739	0.2340983813
1740	0.2340726147
1741	0.2340580664
1742	0.2340459985
1743	0.234023938
1744	0.2339940625
1745	0.2339729565
1746	0.233947793
1747	0.2339308765
1748	0.2339092871
1749	0.233887627
1750	0.2338704102
1751	0.2338531543
1752	0.233820293
1753	0.2338054517
1754	0.2337894824
1755	0.2337570508
1756	0.2337332813
1757	0.2336946582
1758	0.2336700415
1759	0.2336470874
1760	0.2336288867
1761	0.2336086377
1762	0.2335848926
1763	0.2335560254
1764	0.2335399756
1765	0.2334886011
1766	0.2334542627
1767	0.2334395898
1768	0.2334185034
1769	0.2333939185
1770	0.2333557349
1771	0.2333436646
1772	0.2333230396
1773	0.2332991699
1774	0.2332885132
1775	0.2332577173
1776	0.2332195483
1777	0.2331883398
1778	0.233160813
1779	0.2331448755
1780	0.2331271777
1781	0.2330932593
1782	0.2330664673
1783	0.2330387915
1784	0.2330236377
1785	0.2330019824
1786	0.2329887329
1787	0.2329490894
1788	0.2329272803
1789	0.2328891772
1790	0.2328590015
1791	0.2328208447
1792	0.2327945825
1793	0.232771814
1794	0.2327595923
1795	0.2327374902
1796	0.2327262231
1797	0.2327156201
1798	0.2326877197
1799	0.2326603955
1800	0.2326494116
1801	0.2326229102
1802	0.2326082446
1803	0.2325994653
1804	0.2325719995
1805	0.2325497144
1806	0.2325047144
1807	0.2324868018
1808	0.2324561621
1809	0.2324319287
1810	0.2324119678
1811	0.2323987305
1812	0.2323771265
1813	0.232355293
1814	0.232337688
1815	0.23231521
1816	0.232279353
1817	0.2322511792
1818	0.232221709
1819	0.2322067676
1820	0.2321798999
1821	0.2321611133
1822	0.2321242261
1823	0.2321132324
1824	0.232088645
1825	0.2320538403
1826	0.2320336597
1827	0.2320093066
1828	0.2319944604
1829	0.2319434204
1830	0.2319270215
1831	0.2318983398
1832	0.2318782495
1833	0.2318575513
1834	0.2318324365
1835	0.231785957
1836	0.2317615771
1837	0.2317483057
1838	0.2317323047
1839	0.2317065552
1840	0.2316607568
1841	0.2316466553
1842	0.2316366846
1843	0.2316169238
1844	0.231600708
1845	0.2315804541
1846	0.2315682495
1847	0.2315416016
1848	0.2315189551
1849	0.231504751
1850	0.2314573926
1851	0.2314291504
1852	0.2314026587
1853	0.2313745483
1854	0.2313523242
1855	0.2313189771
1856	0.2313032715
1857	0.2312856494
1858	0.2312695654
1859	0.2312426953
1860	0.2312129883
1861	0.231185686
1862	0.23117646
1863	0.2311588306
1864	0.231146438
1865	0.2311255884
1866	0.23110125
1867	0.2310855176
1868	0.2310610059
1869	0.2310404565
1870	0.2310284399
1871	0.2310076147
1872	0.2309828809
1873	0.2309548096
1874	0.2309416406
1875	0.2309238428
1876	0.230892937
1877	0.2308656567
1878	0.2308404175
1879	0.2308265625
1880	0.2307970654
1881	0.2307817261
1882	0.2307511084
1883	0.2307284229
1884	0.2307002783
1885	0.2306805249
1886	0.2306707935
1887	0.2306491089
1888	0.2306289673
1889	0.2306173389
1890	0.2305939819
1891	0.230576626
1892	0.2305519849
1893	0.2305402002
1894	0.2305280713
1895	0.2305075708
1896	0.230489248
1897	0.2304696753
1898	0.2304596729
1899	0.2304350928
1900	0.2304116577
1901	0.230395
1902	0.2303805762
1903	0.2303666895
1904	0.2303353467
1905	0.2303116797
1906	0.2302933081
1907	0.2302684277
1908	0.230257749
1909	0.2302473511
1910	0.2302372998
1911	0.2302221533
1912	0.2301959473
1913	0.2301795337
1914	0.2301522021
1915	0.230132688
1916	0.230118396
1917	0.2300899609
1918	0.2300788086
1919	0.2300559253
1920	0.2300360059
1921	0.2300019678
1922	0.2299871509
1923	0.2299641504
1924	0.2299514819
1925	0.2299170776
1926	0.2299037573
1927	0.2298899219
1928	0.2298798438
1929	0.2298413379
1930	0.2298279224
1931	0.2297998877
1932	0.2297845435
1933	0.2297592676
1934	0.2297503394
1935	0.2297297217
1936	0.2296986133
1937	0.2296715234
1938	0.2296622119
1939	0.2296408765
1940	0.2296066626
1941	0.2295803906
1942	0.2295624463
1943	0.2295319824
1944	0.2295162036
1945	0.22949802
1946	0.2294692139
1947	0.2294557861
1948	0.2294365625
1949	0.2294073291
1950	0.2293887891
1951	0.2293705615
1952	0.2293483423
1953	0.229337019
1954	0.22930479
1955	0.2292756128
1956	0.2292581348
1957	0.2292339429
1958	0.2292087695
1959	0.2291897412
1960	0.2291804712
1961	0.2291540796
1962	0.229134563
1963	0.2291232275
1964	0.2291108887
1965	0.22908177
1966	0.2290726465
1967	0.2290471313
1968	0.2290270728
1969	0.2290033057
1970	0.2289854639
1971	0.2289619189
1972	0.228952251
1973	0.2289319287
1974	0.2289053198
1975	0.2288630469
1976	0.2288499707
1977	0.2288218384
1978	0.2288091162
1979	0.2287953687
1980	0.2287761865
1981	0.2287518286
1982	0.2287193311
1983	0.228700354
1984	0.2286777905
1985	0.2286492187
1986	0.2286338232
1987	0.2286012256
1988	0.2285775562
1989	0.2285632422
1990	0.2285371704
1991	0.2285136987
1992	0.2285007397
1993	0.2284782715
1994	0.2284676074
1995	0.2284475708
1996	0.2284227954
1997	0.2284135083
1998	0.2283759912
1999	0.2283596143
2000	0.228329585
2001	0.2283091992
2002	0.2282854956
2003	0.2282650098
2004	0.2282391577
2005	0.228222124
2006	0.2282072729
2007	0.228194668
2008	0.2281728931
2009	0.2281453027
2010	0.2281137695
2011	0.2280855762
2012	0.2280759082
2013	0.2280568384
2014	0.2280235547
2015	0.2280052393
2016	0.2279824268
2017	0.2279573364
2018	0.2279476758
2019	0.2279347339
2020	0.2278809937
2021	0.2278566797
2022	0.2278302783
2023	0.227821311
2024	0.2277972412
2025	0.2277712158
2026	0.227751748
2027	0.2277124585
2028	0.2276929077
2029	0.2276830176
2030	0.2276482617
2031	0.2276400659
2032	0.2276127466
2033	0.2275749829
2034	0.2275639014
2035	0.2275486279
2036	0.2275198071
2037	0.2274954102
2038	0.22748125
2039	0.2274536816
2040	0.2274391235
2041	0.2274207495
2042	0.2274041626
2043	0.2273928345
2044	0.2273756372
2045	0.2273670898
2046	0.2273540259
2047	0.227326604
2048	0.2273107617
2049	0.2272820239
2050	0.2272708472
2051	0.2272483569
2052	0.2272299316
2053	0.2272207788
2054	0.2271958667
2055	0.2271756958
2056	0.2271672437
2057	0.2271442358
2058	0.2271160132
2059	0.2270964893
2060	0.2270729907
2061	0.227052041
2062	0.2270298999
2063	0.2270070459
2064	0.2269968188
2065	0.2269791821
2066	0.2269659961
2067	0.2269476318
2068	0.2269340674
2069	0.2268996924
2070	0.2268765112
2071	0.226855769
2072	0.2268211987
2073	0.226810647
2074	0.2267967944
2075	0.2267717627
2076	0.2267636035
2077	0.2267331958
2078	0.2267170874
2079	0.226706438
2080	0.2266880005
2081	0.2266716577
2082	0.2266494556
2083	0.2266345386
2084	0.2266252832
2085	0.2266097192
2086	0.2265888379
2087	0.2265676465
2088	0.2265463623
2089	0.2265369678
2090	0.226511355
2091	0.2264936304
2092	0.2264718359
2093	0.2264609644
2094	0.2264410742
2095	0.226419187
2096	0.2264017065
2097	0.2263888525
2098	0.2263624023
2099	0.2263473022
2100	0.2263245996
2101	0.2263000073
2102	0.2262754468
2103	0.2262631128
2104	0.2262411279
2105	0.2262062207
2106	0.2261981006
2107	0.2261794116
2108	0.2261693677
2109	0.2261576611
2110	0.2261407544
2111	0.2261240576
2112	0.2261043994
2113	0.2260718677
2114	0.2260635181
2115	0.2260372241
2116	0.2260240112
2117	0.2260100024
2118	0.2259837427
2119	0.2259730322
2120	0.2259510425
2121	0.2259402417
2122	0.2259159448
2123	0.2259078003
2124	0.2258932373
2125	0.2258585205
2126	0.2258439526
2127	0.2258276807
2128	0.2258074976
2129	0.225780542
2130	0.2257686743
2131	0.2257448486
2132	0.2257169604
2133	0.2256988599
2134	0.2256809961
2135	0.2256655249
2136	0.2256313745
2137	0.2256111914
2138	0.2255978027
2139	0.2255638379
2140	0.2255472778
2141	0.2255385693
2142	0.2255176147
2143	0.2255049146
2144	0.2254837134
2145	0.225466084
2146	0.225455603
2147	0.2254334424
2148	0.2254059106
2149	0.2253845459
2150	0.2253628784
2151	0.2253404102
2152	0.2253179053
2153	0.2253078589
2154	0.2252957983
2155	0.2252661377
2156	0.2252540015
2157	0.2252359131
2158	0.2252099072
2159	0.2252017334
2160	0.225183147
2161	0.2251567773
2162	0.2251346582
2163	0.2251114111
2164	0.225091748
2165	0.22507021
2166	0.2250515649
2167	0.225043457
2168	0.2250280151
2169	0.2250138574
2170	0.2249943286
2171	0.224984646
2172	0.22495427
2173	0.2249344043
2174	0.2249215967
2175	0.2248999414
2176	0.2248877881
2177	0.2248767896
2178	0.224855835
2179	0.2248350732
2180	0.2248122974
2181	0.2247924512
2182	0.2247748193
2183	0.2247404541
2184	0.2247177124
2185	0.2247009961
2186	0.2246915674
2187	0.2246675317
2188	0.2246597412
2189	0.2246507788
2190	0.224627019
2191	0.2246069824
2192	0.2245847949
2193	0.2245714551
2194	0.2245472681
2195	0.2245234961
2196	0.2245113013
2197	0.2244985132
2198	0.2244884937
2199	0.224471001
2200	0.2244513599
2201	0.2244405786
2202	0.2244334033
2203	0.2244149731
2204	0.2243981763
2205	0.2243881641
2206	0.2243573755
2207	0.2243447607
2208	0.2243369751
2209	0.2243033521
2210	0.2242935059
2211	0.2242809009
2212	0.224255293
2213	0.2242374829
2214	0.2242232227
2215	0.2242070166
2216	0.2241980005
2217	0.2241752466
2218	0.2241627124
2219	0.2241374951
2220	0.2241123877
2221	0.224098147
2222	0.2240850171
2223	0.2240767944
2224	0.2240569727
2225	0.2240350073
2226	0.2240246606
2227	0.2240007202
2228	0.2239859424
2229	0.2239677954
2230	0.2239561792
2231	0.2239378149
2232	0.2239201538
2233	0.223890481
2234	0.2238709326
2235	0.2238624609
2236	0.2238449756
2237	0.2238185254
2238	0.2237961938
2239	0.2237831714
2240	0.2237729272
2241	0.2237512695
2242	0.2237274951
2243	0.2237144434
2244	0.2236994019
2245	0.2236926123
2246	0.2236792456
2247	0.2236625977
2248	0.2236383545
2249	0.2236232202
2250	0.2236139697
2251	0.2235942529
2252	0.2235811963
2253	0.2235590503
2254	0.2235472388
2255	0.2235310986
2256	0.2235113745
2257	0.2235035547
2258	0.2234898047
2259	0.2234705859
2260	0.2234498242
2261	0.2234427954
2262	0.2234230786
2263	0.2234032227
2264	0.2233796313
2265	0.223365061
2266	0.2233570264
2267	0.2233380713
2268	0.2233142383
2269	0.2232969775
2270	0.2232891992
2271	0.2232743066
2272	0.2232533276
2273	0.2232342407
2274	0.2232234375
2275	0.223209729
2276	0.2231929346
2277	0.223183335
2278	0.2231672412
2279	0.2231610742
2280	0.2231419238
2281	0.2231325635
2282	0.2231128931
2283	0.2230889331
2284	0.2230767456
2285	0.2230563916
2286	0.2230396289
2287	0.2230276782
2288	0.2230030469
2289	0.2229746558
2290	0.2229586914
2291	0.2229360083
2292	0.2229085718
2293	0.2228977832
2294	0.2228846851
2295	0.2228770996
2296	0.2228644531
2297	0.2228473999
2298	0.2228331201
2299	0.2228129175
2300	0.222779585
2301	0.2227511865
2302	0.2227236157
2303	0.222710957
2304	0.2226898267
2305	0.2226716357
2306	0.2226382764
2307	0.2226241724
2308	0.2226118091
2309	0.2225957471
2310	0.2225879028
2311	0.2225712402
2312	0.2225546436
2313	0.2225362207
2314	0.2225135034
2315	0.2224961084
2316	0.222470979
2317	0.2224571289
2318	0.2224375928
2319	0.2224293652
2320	0.2224104028
2321	0.2223861816
2322	0.222369187
2323	0.2223599097
2324	0.2223422852
2325	0.2223330811
2326	0.2223104443
2327	0.2222931396
2328	0.2222861597
2329	0.2222719702
2330	0.2222477271
2331	0.2222263428
2332	0.2222198022
2333	0.222203645
2334	0.22219
2335	0.2221694873
2336	0.2221583838
2337	0.2221507275
2338	0.2221396704
2339	0.2221262427
2340	0.2221154834
2341	0.2220975
2342	0.2220756616
2343	0.2220463965
2344	0.2220263989
2345	0.2220171021
2346	0.2220025635
2347	0.2219834033
2348	0.2219587061
2349	0.2219403418
2350	0.221914209
2351	0.2218972021
2352	0.2218819287
2353	0.2218660083
2354	0.2218475586
2355	0.221829353
2356	0.221801499
2357	0.2217770728
2358	0.2217707861
2359	0.2217550586
2360	0.2217442456
2361	0.2217273535
2362	0.2217056348
2363	0.2216985156
2364	0.2216774414
2365	0.2216704492
2366	0.2216592627
2367	0.2216419165
2368	0.2216208691
2369	0.2215954395
2370	0.2215877271
2371	0.2215712891
2372	0.2215589941
2373	0.2215351587
2374	0.2215233374
2375	0.2215017041
2376	0.221482793
2377	0.221474502
2378	0.2214659229
2379	0.2214553052
2380	0.2214474902
2381	0.2214304712
2382	0.2214190527
2383	0.2214097925
2384	0.2213878271
2385	0.2213675928
2386	0.221349585
2387	0.2213264771
2388	0.2213174268
2389	0.2212933545
2390	0.2212617188
2391	0.2212346729
2392	0.221211438
2393	0.2211994141
2394	0.2211875317
2395	0.2211591431
2396	0.2211436816
2397	0.2211246606
2398	0.221109314
2399	0.221098689
2400	0.2210859497
2401	0.2210618701
2402	0.2210461133
2403	0.2210301416
2404	0.2210161133
2405	0.2209914014
2406	0.2209763965
2407	0.2209618628
2408	0.2209540088
2409	0.2209362183
2410	0.2209185034
2411	0.2209043042
2412	0.2208892017
2413	0.2208661743
2414	0.2208539355
2415	0.220845083
2416	0.2208258374
2417	0.2208145508
2418	0.2207952466
2419	0.2207795874
2420	0.2207703076
2421	0.2207539966
2422	0.2207362427
2423	0.2207176343
2424	0.2207003809
2425	0.2206866284
2426	0.2206744995
2427	0.2206504541
2428	0.2206346729
2429	0.2206161401
2430	0.2206035767
2431	0.2205941406
2432	0.2205767407
2433	0.2205535645
2434	0.2205386475
2435	0.2205281201
2436	0.220513501
2437	0.2204955615
2438	0.2204784155
2439	0.220460166
2440	0.2204442529
2441	0.2204298145
2442	0.2204088501
2443	0.2203868945
2444	0.2203768823
2445	0.2203677832
2446	0.2203549268
2447	0.220337627
2448	0.2203168896
2449	0.2202918799
2450	0.2202837427
2451	0.2202674292
2452	0.2202420972
2453	0.2202257007
2454	0.2202143726
2455	0.2201994971
2456	0.2201934448
2457	0.2201789795
2458	0.2201570947
2459	0.220150061
2460	0.2201359692
2461	0.2201274219
2462	0.2201068359
2463	0.2200914966
2464	0.2200758325
2465	0.2200586987
2466	0.2200495776
2467	0.2200342651
2468	0.2200143433
2469	0.2200034912
2470	0.2199898853
2471	0.2199774731
2472	0.2199571631
2473	0.2199352368
2474	0.2199146997
2475	0.2198995874
2476	0.2198915381
2477	0.2198693774
2478	0.2198420288
2479	0.2198346484
2480	0.2198176001
2481	0.2198019971
2482	0.2197915771
2483	0.2197794434
2484	0.2197632397
2485	0.2197489282
2486	0.2197300269
2487	0.2197192822
2488	0.2197049243
2489	0.2196864062
2490	0.2196781421
2491	0.2196621313
2492	0.2196558301
2493	0.2196448291
2494	0.2196267529
2495	0.2196146851
2496	0.219607229
2497	0.2196011621
2498	0.2195779712
2499	0.2195585596
2500	0.2195477271
2501	0.2195316064
2502	0.2195084009
2503	0.2194906421
2504	0.2194727295
2505	0.2194584863
2506	0.2194515527
2507	0.2194317749
2508	0.2194177612
2509	0.2194109497
2510	0.2193929443
2511	0.2193783301
2512	0.219368645
2513	0.2193623584
2514	0.2193439136
2515	0.2193329932
2516	0.2193165918
2517	0.2192952588
2518	0.2192838721
2519	0.2192715552
2520	0.2192555225
2521	0.2192489307
2522	0.2192422119
2523	0.2192294629
2524	0.2192107544
2525	0.2191999927
2526	0.2191778882
2527	0.2191710474
2528	0.2191609521
2529	0.2191447095
2530	0.2191293799
2531	0.2191127783
2532	0.2190964258
2533	0.2190759521
2534	0.219066167
2535	0.2190541431
2536	0.2190446265
2537	0.2190317773
2538	0.2190243945
2539	0.2190079297
2540	0.2189792871
2541	0.2189709033
2542	0.2189580127
2543	0.2189394678
2544	0.218928418
2545	0.2189147607
2546	0.2188996289
2547	0.2188861963
2548	0.2188757104
2549	0.2188523071
2550	0.218828418
2551	0.2188175977
2552	0.2188004199
2553	0.2187859668
2554	0.2187693457
2555	0.2187622607
2556	0.2187429712
2557	0.2187280688
2558	0.2187154565
2559	0.2187083838
2560	0.2186807837
2561	0.218659314
2562	0.2186468945
2563	0.2186352002
2564	0.2186213647
2565	0.2186143555
2566	0.2186019043
2567	0.2185844141
2568	0.2185732495
2569	0.2185615308
2570	0.2185392236
2571	0.2185277979
2572	0.2185081763
2573	0.2184953491
2574	0.2184842065
2575	0.2184687695
2576	0.2184562085
2577	0.2184381836
2578	0.2184160986
2579	0.2184097144
2580	0.2183925757
2581	0.2183713721
2582	0.2183575635
2583	0.218334314
2584	0.218324939
2585	0.2182977148
2586	0.2182789868
2587	0.2182635864
2588	0.2182422412
2589	0.2182337964
2590	0.218217417
2591	0.2182016797
2592	0.2181807813
2593	0.2181597681
2594	0.218145022
2595	0.2181314771
2596	0.2181143872
2597	0.2181047656
2598	0.2180934204
2599	0.2180780542
2600	0.2180631714
2601	0.2180484473
2602	0.2180362939
2603	0.2180225928
2604	0.2180077271
2605	0.2179946606
2606	0.2179819019
2607	0.2179634863
2608	0.2179547852
2609	0.2179414355
2610	0.217930542
2611	0.2179139575
2612	0.2179016943
2613	0.2178943408
2614	0.2178684106
2615	0.2178606836
2616	0.2178434375
2617	0.2178329053
2618	0.2178185889
2619	0.2178087134
2620	0.217796167
2621	0.2177849707
2622	0.2177697925
2623	0.2177540698
2624	0.2177405811
2625	0.2177268579
2626	0.2177092261
2627	0.2176919995
2628	0.217672666
2629	0.2176530054
2630	0.2176414478
2631	0.2176307715
2632	0.2176184033
2633	0.2175955444
2634	0.217576604
2635	0.217565769
2636	0.2175590796
2637	0.2175477808
2638	0.2175349658
2639	0.2175288843
2640	0.2175153735
2641	0.2174997461
2642	0.2174818872
2643	0.2174613135
2644	0.2174450537
2645	0.217430769
2646	0.2174145508
2647	0.2174026489
2648	0.2173931714
2649	0.2173721362
2650	0.2173644751
2651	0.2173545483
2652	0.217333689
2653	0.2173275049
2654	0.2173220703
2655	0.2173116064
2656	0.2172980811
2657	0.2172856519
2658	0.2172750049
2659	0.2172510986
2660	0.217231228
2661	0.2172215259
2662	0.2172010327
2663	0.2171772607
2664	0.2171719678
2665	0.2171475366
2666	0.2171401343
2667	0.2171273682
2668	0.2171207983
2669	0.2171063257
2670	0.2170902026
2671	0.2170768994
2672	0.2170699219
2673	0.2170498584
2674	0.2170288208
2675	0.2170206787
2676	0.2170055444
2677	0.2169893945
2678	0.2169779224
2679	0.2169658447
2680	0.2169490625
2681	0.2169355029
2682	0.2169160498
2683	0.2169094922
2684	0.2168945386
2685	0.2168783594
2686	0.2168552271
2687	0.2168445483
2688	0.2168372778
2689	0.2168267432
2690	0.2168124438
2691	0.2167993457
2692	0.2167906519
2693	0.2167685449
2694	0.2167569727
2695	0.2167494482
2696	0.2167375439
2697	0.2167230566
2698	0.2167052783
2699	0.2166865527
2700	0.2166803687
2701	0.2166653955
2702	0.2166545605
2703	0.2166451196
2704	0.2166274634
2705	0.2166102319
2706	0.2165917383
2707	0.2165780591
2708	0.2165702002
2709	0.216550791
2710	0.2165350562
2711	0.2165208105
2712	0.2164984229
2713	0.216493313
2714	0.2164836792
2715	0.2164673511
2716	0.2164528174
2717	0.216435332
2718	0.2164213159
2719	0.2164087817
2720	0.2163914111
2721	0.2163756909
2722	0.216361936
2723	0.2163418457
2724	0.2163255127
2725	0.2163168457
2726	0.2163045288
2727	0.2162916162
2728	0.2162774585
2729	0.2162653174
2730	0.2162532983
2731	0.2162401904
2732	0.2162344507
2733	0.2162218408
2734	0.2162101318
2735	0.2161968066
2736	0.2161853174
2737	0.2161701929
2738	0.2161600317
2739	0.2161393335
2740	0.2161230298
2741	0.2161166064
2742	0.2160937549
2743	0.2160805566
2744	0.2160602686
2745	0.216049624
2746	0.2160393848
2747	0.2160198218
2748	0.2160027246
2749	0.2159857861
2750	0.2159771875
2751	0.2159648047
2752	0.2159548853
2753	0.2159454321
2754	0.2159231958
2755	0.2159064331
2756	0.2158942358
2757	0.2158849707
2758	0.2158718921
2759	0.2158534717
2760	0.2158389893
2761	0.2158248218
2762	0.2158109082
2763	0.215788125
2764	0.2157688867
2765	0.2157514575
2766	0.2157393921
2767	0.2157253857
2768	0.2157060864
2769	0.2156843188
2770	0.2156771875
2771	0.2156641895
2772	0.2156589453
2773	0.2156401733
2774	0.2156313428
2775	0.2156083301
2776	0.2156023218
2777	0.2155912134
2778	0.2155776831
2779	0.2155606812
2780	0.2155513013
2781	0.2155360913
2782	0.2155253735
2783	0.2155139233
2784	0.2155036279
2785	0.2154983569
2786	0.2154830566
2787	0.2154719678
2788	0.215456394
2789	0.2154452441
2790	0.2154363403
2791	0.2154274902
2792	0.21540875
2793	0.2153958203
2794	0.2153810693
2795	0.2153743384
2796	0.2153605518
2797	0.2153448193
2798	0.2153346045
2799	0.2153082275
2800	0.2152931543
2801	0.2152815063
2802	0.2152616113
2803	0.2152454053
2804	0.2152335229
2805	0.215227605
2806	0.2152177173
2807	0.2152068506
2808	0.2151989868
2809	0.2151865796
2810	0.2151753101
2811	0.2151566602
2812	0.215143457
2813	0.2151337891
2814	0.2151212061
2815	0.2151007666
2816	0.2150941846
2817	0.2150819629
2818	0.2150634985
2819	0.2150440405
2820	0.2150305298
2821	0.2150117505
2822	0.2150003076
2823	0.214988833
2824	0.214976272
2825	0.2149654687
2826	0.2149525879
2827	0.2149328857
2828	0.2149246777
2829	0.2149203076
2830	0.2148987476
2831	0.21489396
2832	0.2148761206
2833	0.2148611328
2834	0.2148512305
2835	0.2148430835
2836	0.2148290723
2837	0.2148180469
2838	0.2148042676
2839	0.2147892505
2840	0.2147651685
2841	0.2147562988
2842	0.2147430811
2843	0.2147290039
2844	0.2147182617
2845	0.2147095557
2846	0.2146961328
2847	0.2146851025
2848	0.2146598828
2849	0.2146473853
2850	0.2146411328
2851	0.2146304028
2852	0.2146132153
2853	0.2145930273
2854	0.2145851465
2855	0.2145650171
2856	0.2145530518
2857	0.214543562
2858	0.2145325757
2859	0.2145240039
2860	0.2145096411
2861	0.2144778906
2862	0.2144637451
2863	0.2144509131
2864	0.2144376758
2865	0.2144177954
2866	0.2143981494
2867	0.214391062
2868	0.2143817847
2869	0.2143761035
2870	0.2143562256
2871	0.2143471021
2872	0.2143297485
2873	0.2143186938
2874	0.2143072827
2875	0.2142925684
2876	0.2142818896
2877	0.2142652856
2878	0.2142499829
2879	0.2142275171
2880	0.2142132544
2881	0.2142047339
2882	0.2141991772
2883	0.2141859814
2884	0.2141739771
2885	0.2141655469
2886	0.2141520874
2887	0.2141359595
2888	0.2141245581
2889	0.2141171631
2890	0.2141095752
2891	0.2140930835
2892	0.2140851514
2893	0.214073894
2894	0.2140628491
2895	0.2140470068
2896	0.2140353516
2897	0.2140248901
2898	0.2140200928
2899	0.2139998853
2900	0.2139908032
2901	0.2139788281
2902	0.213966228
2903	0.2139605127
2904	0.2139438208
2905	0.2139355615
2906	0.2139130884
2907	0.2139014917
2908	0.2138828687
2909	0.2138712451
2910	0.2138618823
2911	0.2138414966
2912	0.2138240015
2913	0.2138155371
2914	0.2138046582
2915	0.2137907202
2916	0.2137744019
2917	0.2137605298
2918	0.2137451074
2919	0.2137384985
2920	0.2137330176
2921	0.2137262769
2922	0.2137126172
2923	0.2136935352
2924	0.2136877344
2925	0.2136819507
2926	0.2136647119
